Id,Delay
917,2123.68973091993
918,8906.01950134476
919,1940.78239132389
920,1632.01227570898
921,3397.0408979371
922,2499.3988086143
923,4324.24722685096
924,3725.10544568851
925,2177.39084427204
926,1549.62809315066
927,4136.63408443969
928,8750.31892295126
929,4316.7237472334
930,4270.20317321956
931,4937.27298740523
932,1467.73749323183
933,2365.7598670986
934,1798.14544818186
935,1991.50497615726
936,2016.46160901128
937,1892.33266191458
938,1732.12352986797
939,2262.05179873087
940,4134.35726555157
941,2937.99301677353
942,2182.38955232991
943,3324.48132031593
944,8636.52833378401
945,4157.06419633426
946,1631.6672991404
947,1963.8870758655
948,2467.34739948717
949,2827.65370300317
950,2626.8593419535
951,5983.45542243553
952,1860.56847260121
953,2927.36832427943
954,3166.82142720213
955,1753.21476770749
956,1757.89496017807
957,2028.63442361833
958,4203.62407469836
959,3291.82749463566
960,1877.95305460747
961,1950.86848005142
962,2175.82553283183
963,1977.72351364225
964,1639.47347546731
965,3800.36763954386
966,4903.63298265266
967,4245.99651614977
968,1909.70049692386
969,2005.79957963978
970,4826.07517730216
971,4686.96042531107
972,1896.55573919923
973,3083.80857976064
974,1419.46641668606
975,2221.81023517263
976,1855.95842965876
977,2770.90023145973
978,2191.69181632314
979,2071.68413707697
980,3732.94994608
981,1806.43444541242
982,1555.75703633422
983,2288.39727971714
984,2889.1106522657
985,2309.1737318059
986,4159.20123429987
987,3759.44007506263
988,2807.81297935606
989,2547.34462666684
990,2115.0982031458
991,4752.88643896199
992,1526.55204410862
993,4247.9742226335
994,1584.71629258426
995,1698.6319584445
996,5054.8944153771
997,1518.77952074875
998,2262.72268840293
999,8149.96283610354
1000,2166.56032597433
