Id,Delay
851,1734.39776391107
852,3018.92325292471
853,4430.87895677684
854,2020.33861535171
855,2616.54159471777
856,1974.79778778348
857,2265.67883174429
858,2686.4828531689
859,3420.45933726902
860,2130.29905096454
861,2625.28327803696
862,2176.88172320993
863,3801.47852277115
864,2420.5696403451
865,1897.32950313543
866,2980.64172700918
867,2821.8126643906
868,1863.93906688289
869,2004.42644871198
870,2414.71301969032
871,2328.58982720538
872,4331.64512103419
873,3363.90405600766
874,1929.36366188251
875,2072.5005460552
876,1926.44131259286
877,2089.28215641791
878,2067.38269523621
879,3118.89339249295
880,1802.70274207857
881,2894.12963791098
882,3419.59479901475
883,3192.04946435618
884,3713.36124154568
885,3021.61049618634
886,2078.61598815267
887,2807.78543479562
888,3181.44690339475
889,3476.27125179137
890,3222.02590635879
891,1916.55344786302
892,2147.68731028609
893,2001.82305954349
894,2702.30060757733
895,3221.21034707232
896,1956.73534741569
897,3026.90779423079
898,2705.09100848075
899,2005.28143695637
900,2679.27638692291
901,4087.44585861866
902,3108.99665194658
903,1816.70304688066
904,2807.9727088858
905,2607.74583040225
906,2555.08215798716
907,2794.64039707605
908,2464.70457084349
909,3655.92718498335
910,2872.79816340808
911,2687.18974613547
912,2380.24346357999
913,2910.09577775097
914,2424.52959913889
915,2594.73589527369
916,2389.25306039476
917,2213.72327683077
918,6852.13290799519
919,2412.8420494813
920,1911.61881711135
921,3541.97196312329
922,2600.9579906319
923,3974.07104081326
924,3703.96637867904
925,2263.2935894451
926,1884.92541578877
927,3854.15155441555
928,7269.31017947639
929,4108.39649654453
930,2831.8737714806
931,4287.68341420647
932,1931.98421393626
933,2876.54190544761
934,2418.65701168283
935,2534.66934676028
936,2188.10786623033
937,2116.82127180533
938,2391.7353963882
939,2416.04134663884
940,2659.9946974607
941,2800.38837567769
942,2575.64461109825
943,3287.16510149551
944,6831.63283037462
945,3070.93600463687
946,1925.00231178437
947,2667.6379579583
948,2637.94961624553
949,2764.89801814465
950,2815.8427328946
951,5426.23046678994
952,1968.8022823137
953,2867.09945019486
954,3118.89339249295
955,2313.507775546
956,2258.8610661377
957,2760.60224677154
958,3974.07104081326
959,1981.09437610321
960,2035.73331187997
961,2218.50954029007
962,2183.24220712125
963,2504.19661773816
964,1955.78571505529
965,3713.36124154568
966,4943.80497773117
967,3831.38973452031
968,2089.75282435131
969,2149.46635590422
970,4450.55845052768
971,3943.80591709971
972,1969.86550727264
973,2807.78543479562
974,1783.89421456947
975,3050.78417502487
976,2183.32742917586
977,2857.18028876777
978,2071.86481834212
979,2082.00386713908
980,2872.42591747277
981,2201.89460506391
982,1864.30274320674
983,2791.67845912176
984,2822.30675113301
985,2694.20127567346
986,3981.59200541892
987,3448.16898463668
988,2919.05472190068
989,2808.84501487258
990,2702.30060757733
991,4246.04346840513
992,1978.15548896801
993,4124.79312694199
994,2068.18314860129
995,1921.15384609332
996,4355.75418823338
997,2133.36393067214
998,2464.70457084349
999,6564.89442838386
1000,2338.08458081372
