Id,Delay
990,2527.40939278352
991,4824.74892953888
992,1597.79398704863
993,4262.17377236094
994,1712.12608064501
995,1875.86593950362
996,5171.06185626568
997,1695.7117626699
998,2376.09559759778
999,7874.73794484301
1000,1981.7498976552
